bug_id,hunk_i,hunk_j,lexical_distance,ast_distance,package_distance,pair_divergence
Closure_148,5,11,0.9545,0.0000,0.0000,0.0000
Closure_148,5,12,0.9847,0.0000,0.0000,0.0000
Closure_148,5,13,0.9960,0.0000,0.0000,0.0000
Closure_148,5,14,0.9301,0.0000,0.0000,0.0000
Closure_148,5,15,0.9808,0.0000,0.0000,0.0000
Closure_148,6,7,0.9932,0.6460,0.0000,0.6417
Closure_148,6,8,1.0000,0.7153,0.0000,0.7153
Closure_148,6,9,0.9975,0.6045,0.0000,0.6030
Closure_148,6,10,0.9972,0.6460,0.0000,0.6442
Closure_148,6,11,0.9978,0.0000,0.0000,0.0000
Closure_148,6,12,0.9945,0.0000,0.0000,0.0000
Closure_148,6,13,1.0000,0.0000,0.0000,0.0000
Closure_148,6,14,0.9963,0.0000,0.0000,0.0000
Closure_148,6,15,0.9988,0.0000,0.0000,0.0000
Closure_148,7,8,0.9695,0.5000,0.0000,0.4847
Closure_148,7,9,0.7688,0.2153,0.0000,0.1655
Closure_148,7,10,0.9467,0.3413,0.0000,0.3231
Closure_148,7,11,0.9668,0.0000,0.0000,0.0000
Closure_148,7,12,0.9474,0.0000,0.0000,0.0000
Closure_148,7,13,0.9741,0.0000,0.0000,0.0000
Closure_148,7,14,0.9436,0.0000,0.0000,0.0000
Closure_148,7,15,0.9798,0.0000,0.0000,0.0000
Closure_148,8,9,0.9641,0.4307,0.0000,0.4152
Closure_148,8,10,0.9797,0.5000,0.0000,0.4898
Closure_148,8,11,0.9871,0.0000,0.0000,0.0000
Closure_148,8,12,0.9783,0.0000,0.0000,0.0000
Closure_148,8,13,0.9659,0.0000,0.0000,0.0000
Closure_148,8,14,0.9777,0.0000,0.0000,0.0000
Closure_148,8,15,0.9905,0.0000,0.0000,0.0000
Closure_148,9,10,0.8718,0.2153,0.0000,0.1877
Closure_148,9,11,0.8001,0.0000,0.0000,0.0000
Closure_148,9,12,0.9314,0.0000,0.0000,0.0000
Closure_148,9,13,0.9992,0.0000,0.0000,0.0000
Closure_148,9,14,0.8754,0.0000,0.0000,0.0000
Closure_148,9,15,0.9205,0.0000,0.0000,0.0000
Closure_148,10,11,0.7334,0.0000,0.0000,0.0000
Closure_148,10,12,0.8962,0.0000,0.0000,0.0000
Closure_148,10,13,0.9983,0.0000,0.0000,0.0000
Closure_148,10,14,0.8634,0.0000,0.0000,0.0000
Closure_148,10,15,0.7124,0.0000,0.0000,0.0000
Closure_148,11,12,0.9430,0.0000,0.0000,0.0000
Closure_148,11,13,0.9996,0.3413,0.0000,0.3412
Closure_148,11,14,0.6490,0.2153,0.0000,0.1397
Closure_148,11,15,0.8784,0.2153,0.0000,0.1892
Closure_148,12,13,0.9861,0.3413,0.0000,0.3366
Closure_148,12,14,0.9300,0.2153,0.0000,0.2003
Closure_148,12,15,0.9605,0.2153,0.0000,0.2068
Closure_148,13,14,0.8978,0.4307,0.0000,0.3867
Closure_148,13,15,0.9756,0.4307,0.0000,0.4202
Closure_148,14,15,0.9139,0.0000,0.0000,0.0000
Closure_149,0,1,0.9609,0.5174,0.0000,0.4972
Closure_149,0,2,0.9713,0.3686,0.0000,0.3580
Closure_149,0,3,0.8902,1.0000,0.3333,0.4945
Closure_149,0,4,0.9805,1.0000,0.3333,0.5447
Closure_149,0,5,0.9676,1.0000,0.3333,0.5376
Closure_149,0,6,0.9735,1.0000,0.3333,0.5408
Closure_149,1,2,0.9748,0.3686,0.0000,0.3593
Closure_149,1,3,0.9963,1.0000,0.3333,0.5535
Closure_149,1,4,0.9781,1.0000,0.3333,0.5434
Closure_149,1,5,0.9931,1.0000,0.3333,0.5517
Closure_149,1,6,0.9563,1.0000,0.3333,0.5313
Closure_149,2,3,1.0000,1.0000,0.3333,0.5556
Closure_149,2,4,0.9961,1.0000,0.3333,0.5534
Closure_149,2,5,0.9999,1.0000,0.3333,0.5555
Closure_149,2,6,0.9968,1.0000,0.3333,0.5538
Closure_149,3,4,0.9828,1.0000,0.3333,0.5460
Closure_149,3,5,0.9676,1.0000,0.3333,0.5376
Closure_149,3,6,0.9754,1.0000,0.3333,0.5419
Closure_149,4,5,0.9934,1.0000,0.3333,0.5519
Closure_149,4,6,0.9845,1.0000,0.3333,0.5470
Closure_149,5,6,0.9754,0.2127,0.0000,0.2075
Closure_151,0,1,0.9882,0.1754,0.0000,0.1733
Closure_151,0,2,0.9848,0.2780,0.0000,0.2738
Closure_151,1,2,0.9923,0.1754,0.0000,0.1741
Closure_153,0,1,0.9821,0.1950,0.0000,0.1915
Closure_153,0,2,0.9558,0.6180,0.0000,0.5907
Closure_153,0,3,0.9610,0.5849,0.0000,0.5621
Closure_153,0,4,0.9672,1.0000,0.3333,0.5373
Closure_153,0,5,0.9643,1.0000,0.3333,0.5357
Closure_153,0,6,0.9623,1.0000,0.3333,0.5346
Closure_153,0,7,0.9670,1.0000,0.3333,0.5372
Closure_153,0,8,0.9643,1.0000,0.3333,0.5357
Closure_153,0,9,0.9807,1.0000,0.3333,0.5448
Closure_153,0,10,0.9651,1.0000,0.3333,0.5362
Closure_153,0,11,0.9854,1.0000,0.3333,0.5474
Closure_153,1,2,0.9994,0.5849,0.0000,0.5845
Closure_153,1,3,0.9930,0.5473,0.0000,0.5435
Closure_153,1,4,0.9968,1.0000,0.3333,0.5538
Closure_153,1,5,0.9953,1.0000,0.3333,0.5529
Closure_153,1,6,0.9746,1.0000,0.3333,0.5414
Closure_153,1,7,0.9885,1.0000,0.3333,0.5492
Closure_153,1,8,0.9949,1.0000,0.3333,0.5527
Closure_153,1,9,0.7850,1.0000,0.3333,0.4361
Closure_153,1,10,0.6474,1.0000,0.3333,0.3596
Closure_153,1,11,0.7895,1.0000,0.3333,0.4386
Closure_153,2,3,0.9487,0.6476,0.0000,0.6144
Closure_153,2,4,0.9175,1.0000,0.3333,0.5097
Closure_153,2,5,0.8939,1.0000,0.3333,0.4966
Closure_153,2,6,0.9489,1.0000,0.3333,0.5271
Closure_153,2,7,0.8294,1.0000,0.3333,0.4608
Closure_153,2,8,0.8939,1.0000,0.3333,0.4966
Closure_153,2,9,0.9675,1.0000,0.3333,0.5375
Closure_153,2,10,0.9690,1.0000,0.3333,0.5384
Closure_153,2,11,0.9777,1.0000,0.3333,0.5431
Closure_153,3,4,0.9389,1.0000,0.3333,0.5216
Closure_153,3,5,0.9375,1.0000,0.3333,0.5208
Closure_153,3,6,0.8938,1.0000,0.3333,0.4965
Closure_153,3,7,0.7604,1.0000,0.3333,0.4225
Closure_153,3,8,0.8211,1.0000,0.3333,0.4561
Closure_153,3,9,0.9548,1.0000,0.3333,0.5304
Closure_153,3,10,0.9607,1.0000,0.3333,0.5337
Closure_153,3,11,0.9396,1.0000,0.3333,0.5220
Closure_153,4,5,0.5316,0.5779,0.0000,0.3072
Closure_153,4,6,0.7570,0.7837,0.0000,0.5933
Closure_153,4,7,0.5349,0.7617,0.0000,0.4074
Closure_153,4,8,0.5907,0.7617,0.0000,0.4499
Closure_153,4,9,0.9611,0.6838,0.0000,0.6572
Closure_153,4,10,0.9706,0.6838,0.0000,0.6637
Closure_153,4,11,0.9446,0.0000,0.0000,0.0000
Closure_153,5,6,0.7443,0.7837,0.0000,0.5833
Closure_153,5,7,0.5861,0.7617,0.0000,0.4464
Closure_153,5,8,0.5456,0.7617,0.0000,0.4156
Closure_153,5,9,0.9611,0.6838,0.0000,0.6572
Closure_153,5,10,0.9667,0.6838,0.0000,0.6611
Closure_153,5,11,0.9416,0.0000,0.0000,0.0000
Closure_153,6,7,0.6599,0.5321,0.0000,0.3512
Closure_153,6,8,0.6877,0.5321,0.0000,0.3660
Closure_153,6,9,0.9559,0.6525,0.0000,0.6237
Closure_153,6,10,0.9340,0.6525,0.0000,0.6095
Closure_153,6,11,0.8365,0.0000,0.0000,0.0000
Closure_153,7,8,0.4386,0.4780,0.0000,0.2097
Closure_153,7,9,0.9572,0.6175,0.0000,0.5911
Closure_153,7,10,0.9635,0.6175,0.0000,0.5950
Closure_153,7,11,0.9255,0.0000,0.0000,0.0000
Closure_153,8,9,0.9572,0.6175,0.0000,0.5911
Closure_153,8,10,0.9635,0.6175,0.0000,0.5950
Closure_153,8,11,0.9337,0.0000,0.0000,0.0000
Closure_153,9,10,0.2347,0.4780,0.0000,0.1122
Closure_153,9,11,0.8295,0.0000,0.0000,0.0000
Closure_153,10,11,0.8140,0.0000,0.0000,0.0000
Closure_154,0,1,1.0000,0.5040,0.0000,0.5040
Closure_154,0,2,0.9829,0.6180,0.0000,0.6075
Closure_154,0,3,0.0000,1.0000,0.3333,0.0000
Closure_154,0,4,0.9998,1.0000,0.3333,0.5555
Closure_154,0,5,0.9887,1.0000,0.3333,0.5493
Closure_154,1,2,0.9882,0.6989,0.0000,0.6906
Closure_154,1,3,0.9935,1.0000,0.3333,0.5520
Closure_154,1,4,0.9660,1.0000,0.3333,0.5367
Closure_154,1,5,0.9928,1.0000,0.3333,0.5515
Closure_154,2,3,0.9829,1.0000,0.3333,0.5460
Closure_154,2,4,0.9997,1.0000,0.3333,0.5554
Closure_154,2,5,0.7411,1.0000,0.3333,0.4117
Closure_154,3,4,0.9998,0.4603,0.0000,0.4602
Closure_154,3,5,0.9887,0.3965,0.0000,0.3920
Closure_154,4,5,0.9875,0.5947,0.0000,0.5873
Closure_155,0,1,0.9912,0.4644,0.0000,0.4603
Closure_155,0,2,0.9772,0.6000,0.0000,0.5863
Closure_155,0,3,0.9676,1.0000,0.3333,0.5375
Closure_155,0,4,0.9917,1.0000,0.3333,0.5510
Closure_155,0,5,0.9904,1.0000,0.3333,0.5502
Closure_155,0,6,0.9635,1.0000,0.3333,0.5353
Closure_155,1,2,1.0000,0.4000,0.0000,0.4000
Closure_155,1,3,0.9814,1.0000,0.3333,0.5452
Closure_155,1,4,1.0000,1.0000,0.3333,0.5556
Closure_155,1,5,0.9200,1.0000,0.3333,0.5111
Closure_155,1,6,0.9996,1.0000,0.3333,0.5554
Closure_155,2,3,0.9867,1.0000,0.3333,0.5482
Closure_155,2,4,1.0000,1.0000,0.3333,0.5556
Closure_155,2,5,0.9885,1.0000,0.3333,0.5492
Closure_155,2,6,0.9742,1.0000,0.3333,0.5412
Closure_155,3,4,1.0000,1.0000,0.3333,0.5556
Closure_155,3,5,0.9436,1.0000,0.3333,0.5242
Closure_155,3,6,0.9671,1.0000,0.3333,0.5373
Closure_155,4,5,0.9963,0.0000,0.0000,0.0000
Closure_155,4,6,0.9742,0.0000,0.0000,0.0000
Closure_155,5,6,0.9920,0.0000,0.0000,0.0000
Closure_156,0,1,0.9193,0.4962,0.0000,0.4562
Closure_156,0,2,0.6768,0.5389,0.0000,0.3647
Closure_156,0,3,0.9443,0.4962,0.0000,0.4685
Closure_156,0,4,0.7160,0.4962,0.0000,0.3553
Closure_156,0,5,0.9261,0.4962,0.0000,0.4595
Closure_156,0,6,0.9261,0.4962,0.0000,0.4595
Closure_156,1,2,0.9631,0.3839,0.0000,0.3697
Closure_156,1,3,0.4417,0.4457,0.0000,0.1969
Closure_156,1,4,0.9356,0.4457,0.0000,0.4170
Closure_156,1,5,0.7060,0.4457,0.0000,0.3147
Closure_156,1,6,0.7060,0.4457,0.0000,0.3147
Closure_156,2,3,0.9801,0.4962,0.0000,0.4863
Closure_156,2,4,0.8029,0.4962,0.0000,0.3984
Closure_156,2,5,0.9638,0.4962,0.0000,0.4783
Closure_156,2,6,0.9638,0.4962,0.0000,0.4783
Closure_156,3,4,0.9380,0.3042,0.0000,0.2854
Closure_156,3,5,0.8054,0.4457,0.0000,0.3590
Closure_156,3,6,0.8054,0.4457,0.0000,0.3590
Closure_156,4,5,0.8655,0.4457,0.0000,0.3857
Closure_156,4,6,0.8655,0.4457,0.0000,0.3857
Closure_156,5,6,0.1864,0.4457,0.0000,0.0831
Closure_157,0,1,0.7149,0.6131,0.0000,0.4383
Closure_157,0,2,0.9405,0.5000,0.0000,0.4703
Closure_157,0,3,0.9814,1.0000,0.4286,0.6075
Closure_157,0,4,0.9814,1.0000,0.4286,0.6075
Closure_157,0,5,0.8860,1.0000,0.3333,0.4922
Closure_157,0,6,0.9246,1.0000,0.3333,0.5137
Closure_157,1,2,0.9297,0.6425,0.0000,0.5974
Closure_157,1,3,0.9991,1.0000,0.4286,0.6185
Closure_157,1,4,0.9991,1.0000,0.4286,0.6185
Closure_157,1,5,0.9007,1.0000,0.3333,0.5004
Closure_157,1,6,0.9345,1.0000,0.3333,0.5192
Closure_157,2,3,0.9964,1.0000,0.4286,0.6168
Closure_157,2,4,0.9964,1.0000,0.4286,0.6168
Closure_157,2,5,0.9120,1.0000,0.3333,0.5066
Closure_157,2,6,0.9591,1.0000,0.3333,0.5328
Closure_157,3,4,0.2923,0.5170,0.0000,0.1511
Closure_157,3,5,0.9572,1.0000,0.4286,0.5926
Closure_157,3,6,0.9712,1.0000,0.4286,0.6012
Closure_157,4,5,0.9572,1.0000,0.4286,0.5926
Closure_157,4,6,0.9712,1.0000,0.4286,0.6012
Closure_157,5,6,0.9465,0.8866,0.0000,0.8392
Closure_158,0,1,0.9818,0.3758,0.0000,0.3690
Closure_158,0,2,0.9499,0.2978,0.0000,0.2829
Closure_158,0,3,1.0000,1.0000,0.3333,0.5556
Closure_158,0,4,0.9988,1.0000,0.3333,0.5549
Closure_158,0,5,0.9991,1.0000,0.3333,0.5551
Closure_158,0,6,0.9688,1.0000,0.3333,0.5382
Closure_158,0,7,1.0000,1.0000,0.3333,0.5556
Closure_158,0,8,1.0000,1.0000,0.3333,0.5556
Closure_158,0,9,0.9975,1.0000,0.3333,0.5542
Closure_158,0,10,0.9320,1.0000,0.3333,0.5178
Closure_158,1,2,0.8933,0.1879,0.0000,0.1679
Closure_158,1,3,1.0000,1.0000,0.3333,0.5556
Closure_158,1,4,1.0000,1.0000,0.3333,0.5556
Closure_158,1,5,1.0000,1.0000,0.3333,0.5556
Closure_158,1,6,0.9680,1.0000,0.3333,0.5378
Closure_158,1,7,1.0000,1.0000,0.3333,0.5556
Closure_158,1,8,1.0000,1.0000,0.3333,0.5556
Closure_158,1,9,1.0000,1.0000,0.3333,0.5555
Closure_158,1,10,0.9924,1.0000,0.3333,0.5513
Closure_158,2,3,1.0000,1.0000,0.3333,0.5556
Closure_158,2,4,0.9998,1.0000,0.3333,0.5555
Closure_158,2,5,0.9999,1.0000,0.3333,0.5555
Closure_158,2,6,0.8938,1.0000,0.3333,0.4965
Closure_158,2,7,1.0000,1.0000,0.3333,0.5556
Closure_158,2,8,1.0000,1.0000,0.3333,0.5556
Closure_158,2,9,0.9997,1.0000,0.3333,0.5554
Closure_158,2,10,0.9867,1.0000,0.3333,0.5482
Closure_158,3,4,0.9784,0.4054,0.0000,0.3966
Closure_158,3,5,1.0000,0.3492,0.0000,0.3492
Closure_158,3,6,0.9983,0.3492,0.0000,0.3486
Closure_158,3,7,0.9390,0.4513,0.0000,0.4237
Closure_158,3,8,0.9390,0.4513,0.0000,0.4237
Closure_158,3,9,1.0000,0.6983,0.0000,0.6983
Closure_158,3,10,1.0000,1.0000,0.3333,0.5556
Closure_158,4,5,0.9800,0.1746,0.0000,0.1711
Closure_158,4,6,0.9914,0.1746,0.0000,0.1731
Closure_158,4,7,0.9250,0.4513,0.0000,0.4175
Closure_158,4,8,0.9250,0.4513,0.0000,0.4175
Closure_158,4,9,0.9813,0.6983,0.0000,0.6853
Closure_158,4,10,0.9909,1.0000,0.3333,0.5505
Closure_158,5,6,0.9975,0.0000,0.0000,0.0000
Closure_158,5,7,1.0000,0.4054,0.0000,0.4054
Closure_158,5,8,1.0000,0.4054,0.0000,0.4054
Closure_158,5,9,1.0000,0.6821,0.0000,0.6821
Closure_158,5,10,0.9900,1.0000,0.3333,0.5500
Closure_158,6,7,1.0000,0.4054,0.0000,0.4054
Closure_158,6,8,1.0000,0.4054,0.0000,0.4054
Closure_158,6,9,1.0000,0.6821,0.0000,0.6821
Closure_158,6,10,0.9987,1.0000,0.3333,0.5548
Closure_158,7,8,0.0000,0.4901,0.0000,0.0000
Closure_158,7,9,0.9813,0.7136,0.0000,0.7003
Closure_158,7,10,0.9909,1.0000,0.3333,0.5505
Closure_158,8,9,0.9813,0.6460,0.0000,0.6340
Closure_158,8,10,0.9909,1.0000,0.3333,0.5505
Closure_158,9,10,0.9881,1.0000,0.3333,0.5489
Closure_160,0,1,0.8625,0.0000,0.0000,0.0000
Closure_162,0,1,0.9778,1.0000,0.3333,0.5432
Closure_162,0,2,0.9804,1.0000,0.3333,0.5447
Closure_162,0,3,0.9865,1.0000,0.3333,0.5480
Closure_162,0,4,0.9632,1.0000,0.3333,0.5351
Closure_162,0,5,1.0000,1.0000,0.3333,0.5556
Closure_162,1,2,0.9903,0.6460,0.0000,0.6397
Closure_162,1,3,0.9955,0.7050,0.0000,0.7018
Closure_162,1,4,0.9860,0.7759,0.0000,0.7650
Closure_162,1,5,1.0000,0.8330,0.0000,0.8330
Closure_162,2,3,0.6084,0.3230,0.0000,0.1965
Closure_162,2,4,0.9016,0.5268,0.0000,0.4750
Closure_162,2,5,1.0000,0.6460,0.0000,0.6460
Closure_162,3,4,0.9797,0.4076,0.0000,0.3993
Closure_162,3,5,1.0000,0.5721,0.0000,0.5721
Closure_162,4,5,1.0000,0.4076,0.0000,0.4076
Closure_163,0,1,0.8335,0.3839,0.0000,0.3200
Closure_163,0,2,1.0000,0.7846,0.0000,0.7846
Closure_163,0,3,0.9999,0.4457,0.0000,0.4457
Closure_163,0,4,0.9998,0.0000,0.0000,0.0000
Closure_163,0,5,0.9138,0.0000,0.0000,0.0000
Closure_163,0,6,0.9248,0.1920,0.0000,0.1775
Closure_163,0,7,1.0000,0.3042,0.0000,0.3042
Closure_163,0,8,1.0000,0.5759,0.0000,0.5759
Closure_163,0,9,0.9999,0.1920,0.0000,0.1919
Closure_163,0,10,1.0000,0.5389,0.0000,0.5389
Closure_163,0,11,1.0000,0.0000,0.0000,0.0000
Closure_163,0,12,1.0000,0.0000,0.0000,0.0000
Closure_163,0,13,0.9989,0.0000,0.0000,0.0000
Closure_163,0,14,0.9999,0.0000,0.0000,0.0000
Closure_163,0,15,1.0000,0.0000,0.0000,0.0000
Closure_163,0,16,1.0000,0.0000,0.0000,0.0000
Closure_163,0,17,1.0000,1.0000,0.3333,0.5556
Closure_163,1,2,0.9965,0.7309,0.0000,0.7283
Closure_163,1,3,0.9937,0.3839,0.0000,0.3815
Closure_163,1,4,0.9877,0.3839,0.0000,0.3792
Closure_163,1,5,0.7283,0.3839,0.0000,0.2796
Closure_163,1,6,0.7169,0.4457,0.0000,0.3195
Closure_163,1,7,0.9999,0.4962,0.0000,0.4961
Closure_163,1,8,0.9982,0.6641,0.0000,0.6628
Closure_163,1,9,0.9985,0.4457,0.0000,0.4451
Closure_163,1,10,1.0000,0.6377,0.0000,0.6377
Closure_163,1,11,1.0000,0.0000,0.0000,0.0000
Closure_163,1,12,1.0000,0.0000,0.0000,0.0000
Closure_163,1,13,0.9932,0.0000,0.0000,0.0000
Closure_163,1,14,0.9971,0.0000,0.0000,0.0000
Closure_163,1,15,0.9990,0.0000,0.0000,0.0000
Closure_163,1,16,0.9998,0.0000,0.0000,0.0000
Closure_163,1,17,0.9990,1.0000,0.3333,0.5550
Closure_163,2,3,0.7471,0.7846,0.0000,0.5862
Closure_163,2,4,0.8518,0.7846,0.0000,0.6683
Closure_163,2,5,0.9710,0.7846,0.0000,0.7619
Closure_163,2,6,0.9650,0.8005,0.0000,0.7725
Closure_163,2,7,0.9587,0.8154,0.0000,0.7817
Closure_163,2,8,0.8575,0.8801,0.0000,0.7547
Closure_163,2,9,0.9574,0.8005,0.0000,0.7664
Closure_163,2,10,0.9675,0.8683,0.0000,0.8401
Closure_163,2,11,0.9595,0.0000,0.0000,0.0000
Closure_163,2,12,0.9992,0.0000,0.0000,0.0000
Closure_163,2,13,0.9714,0.0000,0.0000,0.0000
Closure_163,2,14,0.9696,0.0000,0.0000,0.0000
Closure_163,2,15,0.9652,0.0000,0.0000,0.0000
Closure_163,2,16,0.9675,0.0000,0.0000,0.0000
Closure_163,2,17,0.8235,1.0000,0.3333,0.4575
Closure_163,3,4,0.6993,0.4457,0.0000,0.3117
Closure_163,3,5,0.9167,0.4457,0.0000,0.4086
Closure_163,3,6,0.9773,0.4962,0.0000,0.4849
Closure_163,3,7,0.9646,0.5389,0.0000,0.5198
Closure_163,3,8,0.9378,0.6882,0.0000,0.6454
Closure_163,3,9,0.9574,0.4962,0.0000,0.4751
Closure_163,3,10,0.9721,0.6641,0.0000,0.6455
Closure_163,3,11,0.9643,0.0000,0.0000,0.0000
Closure_163,3,12,0.9995,0.0000,0.0000,0.0000
Closure_163,3,13,0.9747,0.0000,0.0000,0.0000
Closure_163,3,14,0.9696,0.0000,0.0000,0.0000
Closure_163,3,15,0.9641,0.0000,0.0000,0.0000
Closure_163,3,16,0.9689,0.0000,0.0000,0.0000
Closure_163,3,17,0.8557,1.0000,0.3333,0.4754
Closure_163,4,5,0.8945,0.0000,0.0000,0.0000
Closure_163,4,6,0.9494,0.1920,0.0000,0.1822
Closure_163,4,7,0.9446,0.3042,0.0000,0.2874
Closure_163,4,8,0.9451,0.5759,0.0000,0.5442
Closure_163,4,9,0.9529,0.1920,0.0000,0.1829
Closure_163,4,10,0.9813,0.5389,0.0000,0.5288
Closure_163,4,11,0.9725,0.0000,0.0000,0.0000
Closure_163,4,12,0.9998,0.0000,0.0000,0.0000
Closure_163,4,13,0.9344,0.0000,0.0000,0.0000
Closure_163,4,14,0.9386,0.0000,0.0000,0.0000
Closure_163,4,15,0.9419,0.0000,0.0000,0.0000
Closure_163,4,16,0.9745,0.0000,0.0000,0.0000
Closure_163,4,17,0.9285,1.0000,0.3333,0.5158
Closure_163,5,6,0.8398,0.1920,0.0000,0.1612
Closure_163,5,7,0.9995,0.3042,0.0000,0.3041
Closure_163,5,8,0.9990,0.5759,0.0000,0.5753
Closure_163,5,9,0.9942,0.1920,0.0000,0.1909
Closure_163,5,10,1.0000,0.5389,0.0000,0.5389
Closure_163,5,11,1.0000,0.0000,0.0000,0.0000
Closure_163,5,12,1.0000,0.0000,0.0000,0.0000
Closure_163,5,13,0.9869,0.0000,0.0000,0.0000
Closure_163,5,14,0.9961,0.0000,0.0000,0.0000
Closure_163,5,15,0.9987,0.0000,0.0000,0.0000
Closure_163,5,16,0.9998,0.0000,0.0000,0.0000
Closure_163,5,17,0.9986,1.0000,0.3333,0.5548
Closure_163,6,7,0.9999,0.3839,0.0000,0.3839
Closure_163,6,8,0.9993,0.6085,0.0000,0.6081
Closure_163,6,9,0.9983,0.3042,0.0000,0.3037
Closure_163,6,10,1.0000,0.5759,0.0000,0.5759
Closure_163,6,11,1.0000,0.0000,0.0000,0.0000
Closure_163,6,12,1.0000,0.0000,0.0000,0.0000
Closure_163,6,13,0.9924,0.0000,0.0000,0.0000
Closure_163,6,14,0.9977,0.0000,0.0000,0.0000
Closure_163,6,15,0.9993,0.0000,0.0000,0.0000
Closure_163,6,16,0.9999,0.0000,0.0000,0.0000
Closure_163,6,17,0.9996,1.0000,0.3333,0.5553
Closure_163,7,8,0.9479,0.4962,0.0000,0.4704
Closure_163,7,9,0.9065,0.3839,0.0000,0.3480
Closure_163,7,10,0.9750,0.6085,0.0000,0.5933
Closure_163,7,11,0.9709,0.0000,0.0000,0.0000
Closure_163,7,12,0.9928,0.0000,0.0000,0.0000
Closure_163,7,13,0.6869,0.0000,0.0000,0.0000
Closure_163,7,14,0.9653,0.0000,0.0000,0.0000
Closure_163,7,15,0.9620,0.0000,0.0000,0.0000
Closure_163,7,16,0.9608,0.0000,0.0000,0.0000
Closure_163,7,17,0.9592,1.0000,0.3333,0.5329
Closure_163,8,9,0.9651,0.6085,0.0000,0.5873
Closure_163,8,10,0.9566,0.7309,0.0000,0.6991
Closure_163,8,11,0.9460,0.0000,0.0000,0.0000
Closure_163,8,12,0.9984,0.0000,0.0000,0.0000
Closure_163,8,13,0.9631,0.0000,0.0000,0.0000
Closure_163,8,14,0.9769,0.0000,0.0000,0.0000
Closure_163,8,15,0.9736,0.0000,0.0000,0.0000
Closure_163,8,16,0.9842,0.0000,0.0000,0.0000
Closure_163,8,17,0.8873,1.0000,0.3333,0.4930
Closure_163,9,10,0.9901,0.4962,0.0000,0.4913
Closure_163,9,11,0.9857,0.0000,0.0000,0.0000
Closure_163,9,12,0.9995,0.0000,0.0000,0.0000
Closure_163,9,13,0.9384,0.0000,0.0000,0.0000
Closure_163,9,14,0.9666,0.0000,0.0000,0.0000
Closure_163,9,15,0.9667,0.0000,0.0000,0.0000
Closure_163,9,16,0.9728,0.0000,0.0000,0.0000
Closure_163,9,17,0.9734,1.0000,0.3333,0.5408
Closure_163,10,11,0.2083,0.0000,0.0000,0.0000
Closure_163,10,12,0.9729,0.0000,0.0000,0.0000
Closure_163,10,13,0.9795,0.0000,0.0000,0.0000
Closure_163,10,14,0.9780,0.0000,0.0000,0.0000
Closure_163,10,15,0.9736,0.0000,0.0000,0.0000
Closure_163,10,16,0.9836,0.0000,0.0000,0.0000
Closure_163,10,17,0.9285,1.0000,0.3333,0.5158
Closure_163,11,12,0.9851,0.4962,0.0000,0.4888
Closure_163,11,13,0.9790,0.4962,0.0000,0.4858
Closure_163,11,14,0.9774,0.4962,0.0000,0.4850
Closure_163,11,15,0.9727,0.4962,0.0000,0.4827
Closure_163,11,16,0.9830,0.4962,0.0000,0.4877
Closure_163,11,17,0.9285,1.0000,0.3333,0.5158
Closure_163,12,13,0.9480,0.3042,0.0000,0.2884
Closure_163,12,14,0.9422,0.3042,0.0000,0.2867
Closure_163,12,15,0.9232,0.3042,0.0000,0.2809
Closure_163,12,16,0.9862,0.3042,0.0000,0.3001
Closure_163,12,17,0.9722,1.0000,0.3333,0.5401
Closure_163,13,14,0.6671,0.3042,0.0000,0.2030
Closure_163,13,15,0.7450,0.3042,0.0000,0.2267
Closure_163,13,16,0.9858,0.3042,0.0000,0.2999
Closure_163,13,17,0.9847,1.0000,0.3333,0.5471
Closure_163,14,15,0.3449,0.3042,0.0000,0.1049
Closure_163,14,16,0.9765,0.3042,0.0000,0.2971
Closure_163,14,17,0.9767,1.0000,0.3333,0.5426
Closure_163,15,16,0.9663,0.3042,0.0000,0.2940
Closure_163,15,17,0.9665,1.0000,0.3333,0.5370
Closure_163,16,17,0.9684,1.0000,0.3333,0.5380
Closure_164,0,1,0.8938,0.2127,0.0000,0.1902
Closure_165,0,1,0.9608,1.0000,0.2857,0.5033
Closure_165,0,2,0.9595,1.0000,0.2857,0.5026
Closure_165,0,3,0.9748,1.0000,0.2857,0.5106
Closure_165,0,4,0.8993,1.0000,0.2857,0.4711
Closure_165,0,5,0.9731,1.0000,0.2857,0.5097
Closure_165,0,6,0.9963,1.0000,0.2857,0.5219
Closure_165,0,7,0.9974,1.0000,0.2857,0.5224
Closure_165,0,8,0.9666,1.0000,0.2857,0.5063
Closure_165,0,9,0.9598,1.0000,0.2857,0.5027
Closure_165,1,2,0.9242,1.0000,0.2857,0.4841
Closure_165,1,3,0.9716,1.0000,0.2857,0.5089
Closure_165,1,4,0.9303,1.0000,0.2857,0.4873
Closure_165,1,5,0.9709,1.0000,0.2857,0.5086
Closure_165,1,6,0.9987,1.0000,0.2857,0.5231
Closure_165,1,7,0.9989,1.0000,0.2857,0.5232
Closure_165,1,8,0.9782,1.0000,0.2857,0.5124
Closure_165,1,9,0.9735,1.0000,0.2857,0.5099
Closure_165,2,3,0.5052,0.2038,0.0000,0.1029
Closure_165,2,4,0.9380,0.5268,0.0000,0.4941
Closure_165,2,5,0.9847,0.0000,0.0000,0.0000
Closure_165,2,6,0.9974,0.5268,0.0000,0.5254
Closure_165,2,7,0.9988,1.0000,0.2857,0.5232
